id,title,latitude,longitude,depth,ocean,record_link,common_name,thumbnail,archetype,species
ld1-1643412988961-1643412992842-0,Trachinotus macrospilus Smith-Vaniz & Walsh,-9.99864,-139.13,2,Pacific Ocean,http://n2t.net/ark:/65665/3deb3387e-37d6-4c2c-a393-4db49abcd8ad,Trachinotus dragonet,https://collections.nmnh.si.edu/media/?i=10252686,Predator,Others
ld1-1643414195102-1643414263596-0,Muraenichthys cf. gymnopterus,-23.0729,-135.012,10,Pacific Ocean,http://n2t.net/ark:/65665/355a86e77-66fa-4e6f-9460-3fb526a7157a,Muraenichthys fish,https://collections.nmnh.si.edu/media/?i=10041554,Predator,Others
ld1-1643412988961-1643412992722-1,Callogobius,-8.82508,-140.064,5,Pacific Ocean,http://n2t.net/ark:/65665/386e33be7-c25c-45a8-ba58-3912d6cc1ce6,Callogobius blenny,https://collections.nmnh.si.edu/media/?i=10249919,Prey,Reef Fish
ld1-1643412988961-1643412995921-0,Kaupichthys nuchalis Bohlke,21.4813,-71.5339,27,Atlantic Ocean,http://n2t.net/ark:/65665/31114c172-381b-42d5-b88f-ee4efc362666,Kaupichthys perch,https://collections.nmnh.si.edu/media/?i=10910748,Predator,Others
ld1-1643412988961-1643413007514-1,Lepadichthys conwayi Fujiwara & Motomura,-23.3485,-149.531,4,Pacific Ocean,http://n2t.net/ark:/65665/3c94d98e2-93d8-4a6a-9864-c9d35a6eec86,Lepadichthys blenny,https://collections.nmnh.si.edu/media/?i=10940885,Others,Reef Fish
ld1-1643412988961-1643412991406-0,Varicus veliguttatus van Tassell et al.,12.0832,-68.8991,116,Atlantic Ocean,http://n2t.net/ark:/65665/3d17e6cf2-01bc-423c-9dc1-b3729bd93499,Varicus wrasse,https://collections.nmnh.si.edu/media/?i=10164206,Prey,Reef Fish
ld1-1643412988961-1643412995637-0,Lucayablennius zingaro,21.4811,-71.5341,26,Atlantic Ocean,http://n2t.net/ark:/65665/37366aa16-6375-4b07-bc19-b087b4d70ecb,Lucayablennius goby,https://collections.nmnh.si.edu/media/?i=10910494,Others,Reef Fish
ld1-1643412988961-1643412995597-0,Coryphopterus venezuelae,21.4811,-71.5341,26,Atlantic Ocean,http://n2t.net/ark:/65665/325493a6a-9d08-4c71-8c93-86f696b6874e,Coryphopterus eel,https://collections.nmnh.si.edu/media/?i=10910495,Prey,Eel-like Fish
ld1-1643412988961-1643413007652-1,Cirripectes matatakaro Hoban & Williams,-23.4214,-149.44,20,Pacific Ocean,http://n2t.net/ark:/65665/39dbfb544-05e6-4387-85f6-9b06c9989952,Cirripectes eel,https://collections.nmnh.si.edu/media/?i=10940857,Others,Eel-like Fish
ld1-1643412988961-1643412992843-0,Callogobius williamsi Delventhal & Mooi,-10.5346,-138.682,17,Pacific Ocean,http://n2t.net/ark:/65665/34b61e10e-ba9a-496c-a05f-48b5c24dda00,Callogobius wrasse,https://collections.nmnh.si.edu/media/?i=10256045,Prey,Reef Fish
ld1-1643412988961-1643412995651-1,Coryphopterus lipernes,21.4811,-71.5341,26,Atlantic Ocean,http://n2t.net/ark:/65665/323f8a523-38d9-4bdb-bc9e-2c5f993b4685,Coryphopterus eel,https://collections.nmnh.si.edu/media/?i=10910501,Prey,Eel-like Fish
ld1-1643412988961-1643412995567-0,Apogon binotatus,21.4811,-71.5341,26,Atlantic Ocean,http://n2t.net/ark:/65665/35ccf0114-44a6-4b51-9300-255560ae867a,Apogon blenny,https://collections.nmnh.si.edu/media/?i=10910513,Prey,Reef Fish
ld1-1643412988961-1643412992874-0,Trimma erwani Viviani et al.,-10.4715,-138.678,25,Pacific Ocean,http://n2t.net/ark:/65665/3c6735dcb-65d8-4af8-bb45-cafcea2b43b3,Trimma perch,https://collections.nmnh.si.edu/media/?i=10256073,Prey,Others
ld1-1643414028222-1643414090977-1,Careproctus opisthotremus,52.02,174.65,1913,Pacific Ocean,http://n2t.net/ark:/65665/36f9579b5-8802-49a9-ad23-5c0fd1a164cc,Careproctus eel,https://collections.nmnh.si.edu/media/?i=10040535,Others,Eel-like Fish
ld1-1643414028222-1643414083977-0,Crystallichthys mirabilis Jordan & Gilbert,51.2667,158.05,30,Pacific Ocean,http://n2t.net/ark:/65665/3db12edfc-e7b7-436a-badf-5d5779a0ba0b,Crystallichthys blenny,https://collections.nmnh.si.edu/media/?i=10040386,Others,Reef Fish
ld1-1643414028222-1643414091110-0,Careproctus attenuatus,52.2417,174.22,715,Pacific Ocean,http://n2t.net/ark:/65665/360e720e2-da94-4353-b317-573d875fdd84,Careproctus perch,https://collections.nmnh.si.edu/media/?i=12037189,Others,Others
ld1-1643414028222-1643414096134-0,Ecsenius stigmatura Fowler,5.87,120.517,446,Pacific Ocean,http://n2t.net/ark:/65665/3810dc5c6-7334-4eeb-9886-49634a06c784,Ecsenius perch,https://collections.nmnh.si.edu/media/?i=5012222,Others,Others
ld1-1643414028222-1643414084066-1,Cyttomimus stelgis Gilbert,21.25,-158.133,498,Pacific Ocean,http://n2t.net/ark:/65665/3e132f258-8949-4917-8690-9a8b9797d59e,Cyttomimus dragonet,https://collections.nmnh.si.edu/media/?i=5006020,Others,Others
ld1-1643414114157-1643414142226-0,Ecsenius shirleyae,-5.8569,106.571,3,Pacific Ocean,http://n2t.net/ark:/65665/3110ffc13-322a-4f93-aa43-f913532632e4,Ecsenius eel,https://collections.nmnh.si.edu/media/?i=5009263,Others,Eel-like Fish
ld1-1643414195102-1643414217640-0,Enneapterygius genamaculatus Holleman,-16.5,59.7,3,Indian Ocean,http://n2t.net/ark:/65665/3a302c9bb-3ac6-4278-9f24-5dca3502efa5,Enneapterygius goby,https://collections.nmnh.si.edu/media/?i=5012637,Prey,Reef Fish
ld1-1643414195102-1643414242795-1,Lethrinus semicinctus,-9.7992,167.088,23,Pacific Ocean,http://n2t.net/ark:/65665/3464770e1-1d2b-4780-913c-0e89347121bf,Lethrinus snapper,https://collections.nmnh.si.edu/media/?i=10976479,Predator,Pelagic Fish
ld1-1643414195102-1643414209197-1,Ecsenius polystictus Springer & Randall,-1.48,99.1617,14,Indian Ocean,http://n2t.net/ark:/65665/36681f052-38a2-4753-8122-6f17f6d00eb3,Ecsenius blenny,https://collections.nmnh.si.edu/media/?i=5009269,Others,Reef Fish
ld1-1643414195102-1643414205350-0,Helcogramma trigloides Bleeker,-18.7403,169.211,3,Pacific Ocean,http://n2t.net/ark:/65665/3c8f10fdc-8042-45fd-a447-84873788a16a,Helcogramma eel,https://collections.nmnh.si.edu/media/?i=5012632,Prey,Eel-like Fish
ld1-1643414114157-1643414171641-1,Helcogramma cerasina Williams & Howe,-21.3042,-174.439,6,Pacific Ocean,http://n2t.net/ark:/65665/3e2f0fa52-9438-41b8-8e78-7fa4e7d09b1a,Helcogramma snapper,https://collections.nmnh.si.edu/media/?i=5000072,Prey,Pelagic Fish
ld1-1643414114157-1643414161411-1,Axoclinus nigricaudus Allen & Robertson,24.27,-110.33,2,Pacific Ocean,http://n2t.net/ark:/65665/37a0ea3f0-e3be-4bbc-a002-e3d64329b6d1,Axoclinus blenny,https://collections.nmnh.si.edu/media/?i=5012626,Prey,Reef Fish
ld1-1643414195102-1643414230645-0,Acanthochromis polyacanthus,13.4828,120.715,17,Pacific Ocean,http://n2t.net/ark:/65665/36754cba6-1edb-4922-a6d4-61d2f1eff698,Acanthochromis dragonet,https://collections.nmnh.si.edu/media/?i=5004439,Prey,Others
ld1-1643414195102-1643414229061-0,Neamia articycla,13.1678,120.587,30,Pacific Ocean,http://n2t.net/ark:/65665/3b30c9d4f-526d-4fe1-889c-2f45daa47c1f,Neamia perch,https://collections.nmnh.si.edu/media/?i=5004426,Prey,Others
ld1-1643414195102-1643414205850-0,Enneapterygius signicauda Fricke,-19.4728,169.399,4,Pacific Ocean,http://n2t.net/ark:/65665/3de7dd42c-67d3-4c40-aa56-13032932337c,Enneapterygius fish,https://collections.nmnh.si.edu/media/?i=5012633,Prey,Others
ld1-1661258624592-1661258690814-1,Schedophilus medusophagus,43.1848,-67.5754,195,Atlantic Ocean,http://n2t.net/ark:/65665/398a65e69-e29b-4d95-bf74-c6d492a46fcc,Schedophilus snapper,https://collections.nmnh.si.edu/media/?i=16185763,Others,Pelagic Fish
ld1-1643414028222-1643414095751-0,Neobythites (Watasea) fasciatus Smith & Radcliffe,5.17,119.792,421,Pacific Ocean,http://n2t.net/ark:/65665/3ab4707c1-4944-4fca-9bfc-db19c288c804,Neobythites eel,https://collections.nmnh.si.edu/media/?i=16524230,Others,Eel-like Fish
ld1-1643414195102-1643414237293-0,Uranoscopus sulphureus,-9.8917,167.18,23,Pacific Ocean,http://n2t.net/ark:/65665/3537f974b-9b26-4dc7-aa24-e79b3a898df9,Uranoscopus wrasse,https://collections.nmnh.si.edu/media/?i=14891710,Predator,Reef Fish
ld1-1643414195102-1643414224804-0,Trimma maiandros,-10.7367,166.825,10,Pacific Ocean,http://n2t.net/ark:/65665/3d6dfb82e-3454-402c-b48a-c114d3b23755,Trimma perch,https://collections.nmnh.si.edu/media/?i=14776058,Prey,Others
ld1-1643412988961-1643412993036-0,Pseudanthias oumati Williams et al.,-10.4715,-138.678,25,Pacific Ocean,http://n2t.net/ark:/65665/395d6f7d7-4bb8-4822-a959-091d2210f4a9,Pseudanthias fish,https://collections.nmnh.si.edu/media/?i=10256069,Predator,Others
ld1-1643412988961-1643412992905-1,Trachinocephalus gauguini Polanco Fernández et al.,-7.984,-140.71,27,Pacific Ocean,http://n2t.net/ark:/65665/3ed181046-3b33-48cc-94dc-9f9c1bdf1954,Trachinocephalus perch,https://collections.nmnh.si.edu/media/?i=10250746,Predator,Others
ld1-1643414028222-1643414083649-0,Gyrinichthys minytremus,54.0278,-166.814,640,Pacific Ocean,http://n2t.net/ark:/65665/3233d09d9-adc9-4d4c-86be-5860dc3a3967,Gyrinichthys goby,https://collections.nmnh.si.edu/media/?i=10040382,Others,Reef Fish
ld1-1643414028222-1643414083984-1,Careproctus simus,54.0278,-166.814,640,Pacific Ocean,http://n2t.net/ark:/65665/3118f4320-f9e9-4118-8d5f-c70d71e25881,Careproctus perch,https://collections.nmnh.si.edu/media/?i=10040388,Others,Others
ld1-1643414028222-1643414083572-1,Lyconectes aleutensis Gilbert,53.9864,-166.419,82,Pacific Ocean,http://n2t.net/ark:/65665/38f6575e7-e527-4a33-b5f4-864f514474ca,Lyconectes wrasse,https://collections.nmnh.si.edu/media/?i=5012464,Others,Reef Fish
ld1-1643414028222-1643414093920-0,Congrhynchus talabonoides Fowler,8.6269,124.58,391,Pacific Ocean,http://n2t.net/ark:/65665/33ca013ed-eae8-482a-a0bf-b8073476f26a,Congrhynchus perch,https://collections.nmnh.si.edu/media/?i=10149438,Predator,Others
ld1-1643414028222-1643414096499-0,Brachybembras aschemeieri Fowler,6.0542,120.592,582,Pacific Ocean,http://n2t.net/ark:/65665/3aff0f04a-be6a-43c4-a32d-e769e218b37b,Brachybembras wrasse,https://collections.nmnh.si.edu/media/?i=5003537,Others,Reef Fish
ld1-1643414028222-1643414091001-1,Crystallichthys cyclospilus,52.18,-179.95,101,Pacific Ocean,http://n2t.net/ark:/65665/33ed38e1d-72f1-4236-ab85-6ab1b8701aa1,Crystallichthys eel,https://collections.nmnh.si.edu/media/?i=5005914,Others,Eel-like Fish
ld1-1643414028222-1643414087627-0,Careproctus gilberti Burke,57.6333,-154.333,180,Pacific Ocean,http://n2t.net/ark:/65665/3f4c395e6-de31-4662-a285-eb35cdd71a0a,Careproctus eel,https://collections.nmnh.si.edu/media/?i=10040393,Others,Eel-like Fish
ld1-1643413286797-1643413291004-0,Careproctus ostentum,54.0278,-166.814,640,Pacific Ocean,http://n2t.net/ark:/65665/399adef79-9232-4d9f-a3f4-3aa1fd7501ce,Careproctus snapper,https://collections.nmnh.si.edu/media/?i=10040548,Others,Pelagic Fish
ld1-1643414028222-1643414091526-0,Raja montereyensis Gilbert,36.6333,-121.917,50,Pacific Ocean,http://n2t.net/ark:/65665/399612b2d-387c-42da-8f94-01f07df76c38,Raja blenny,https://collections.nmnh.si.edu/media/?i=5017288,Predator,Reef Fish
ld1-1643413286797-1643413295797-1,Scorpaenopsis obtusus Randall & Eschmeyer,4.9722,119.842,16,Pacific Ocean,http://n2t.net/ark:/65665/3b321932b-4d18-4a41-abb3-6012821c860a,Scorpaenopsis perch,https://collections.nmnh.si.edu/media/?i=5017213,Predator,Others
ld1-1643414028222-1643414090993-1,Dicrolene longimana Smith & Radcliffe,10,125.112,1412,Pacific Ocean,http://n2t.net/ark:/65665/3fb723363-f9ce-48ed-a9c5-bb25335ae492,Dicrolene fish,https://collections.nmnh.si.edu/media/?i=10334540,Others,Others
ld1-1643414028222-1643414090699-1,Icelus spatula Gilbert & Burke,52.7889,158.742,116,Pacific Ocean,http://n2t.net/ark:/65665/326df6779-16c9-4f2d-ac28-1fb2a550b05d,Icelus perch,https://collections.nmnh.si.edu/media/?i=5007944,Predator,Others
ld1-1643414028222-1643414081753-1,Phycis cirratus Goode & Bean,29.0542,-88.2667,593,Atlantic Ocean,http://n2t.net/ark:/65665/3730570f4-34e6-47bf-85ed-a8d2490da68e,Phycis snapper,https://collections.nmnh.si.edu/media/?i=5012692,Predator,Pelagic Fish
ld1-1643414114157-1643414120071-0,Bathypterois atricolor,0.5417,126.525,1867,Pacific Ocean,http://n2t.net/ark:/65665/35e5e1637-9a95-4093-8d31-52c911fc9fe4,Bathypterois fish,https://collections.nmnh.si.edu/media/?i=5014229,Others,Others
ld1-1698141244281-1698141275536-0,Opistognathus albomaculatus Smith-Vaniz,-9.7992,167.088,23,Pacific Ocean,http://n2t.net/ark:/65665/39fadb918-3ba3-491f-b924-af2fa1d5f789,Opistognathus dragonet,https://collections.nmnh.si.edu/media/?i=14891652,Others,Others
ld1-1643414195102-1643414224006-0,Brachysomophis umbonis McCosker & Randall,12.9336,121.73,14,Pacific Ocean,http://n2t.net/ark:/65665/3ee4f9923-cd68-4323-b2ac-a9c84a158b8b,Brachysomophis blenny,https://collections.nmnh.si.edu/media/?i=5002501,Predator,Reef Fish
ld1-1643414028222-1643414090675-0,Careproctus roseofuscus,48.6028,145.292,218,Pacific Ocean,http://n2t.net/ark:/65665/34646864f-ab24-4dcd-916a-4c316395f72e,Careproctus eel,https://collections.nmnh.si.edu/media/?i=10040417,Others,Eel-like Fish
ld1-1643414028222-1643414091004-0,Dermatias platynogaster Smith & Radcliffe,13.6825,123.963,549,Pacific Ocean,http://n2t.net/ark:/65665/3f43d0773-2313-4872-bf75-578b651f678b,Dermatias perch,https://collections.nmnh.si.edu/media/?i=5017201,Predator,Others
ld1-1643413286797-1643413310212-0,Ecsenius ops Springer & Allen,-5.2889,122.07,7,Pacific Ocean,http://n2t.net/ark:/65665/39e399dd8-1b23-4306-bb75-c0d734ab66d3,Ecsenius dragonet,https://collections.nmnh.si.edu/media/?i=5009262,Others,Others
ld1-1643414028222-1643414090983-1,Chromis intercrusma,26.55,-83.17,51,Atlantic Ocean,http://n2t.net/ark:/65665/3506e8291-3eab-4a90-a210-7b5737079f86,Chromis wrasse,https://collections.nmnh.si.edu/media/?i=5012651,Prey,Reef Fish
ld1-1643413286797-1643413301993-0,Meiacanthus (Meiacanthus) nigrolineatus Smith-Vaniz,27.2428,33.8986,1,Indian Ocean,http://n2t.net/ark:/65665/36fd4049c-ac20-45dd-bebb-04d6fcc67ba9,Meiacanthus blenny,https://collections.nmnh.si.edu/media/?i=5012409,Others,Reef Fish
ld1-1643414028222-1643414090644-0,Careproctus rhodomelas,32.6056,132.408,741,Pacific Ocean,http://n2t.net/ark:/65665/3f34ec3b1-1e10-4dce-8ddd-8bd68902a515,Careproctus fish,https://collections.nmnh.si.edu/media/?i=10040408,Others,Others
ld1-1643414028222-1643414091063-0,Careproctus pellucidus,38.1567,141.875,236,Pacific Ocean,http://n2t.net/ark:/65665/35e6a2f02-5271-4fcb-9465-a687377078e2,Careproctus blenny,https://collections.nmnh.si.edu/media/?i=5012735,Others,Reef Fish
ld1-1643414028222-1643414082902-0,Pseudojulis inornatus Gilbert,22.8667,-109.917,57,Pacific Ocean,http://n2t.net/ark:/65665/343ecdb8a-1155-405e-980a-888a22837221,Pseudojulis perch,https://collections.nmnh.si.edu/media/?i=5012664,Prey,Others
ld1-1643414028222-1643414083046-1,Icelus euryops Bean,56,-154.333,291,Pacific Ocean,http://n2t.net/ark:/65665/3488446ce-2a57-40c1-a350-36076178fafc,Icelus perch,https://collections.nmnh.si.edu/media/?i=5007947,Predator,Others
ld1-1643413286797-1643413294699-0,Hoplunnis tenuis Ginsburg,28.6,-85.5583,203,Atlantic Ocean,http://n2t.net/ark:/65665/315a91e48-0f32-4037-8532-a04a5e87775c,Hoplunnis fish,https://collections.nmnh.si.edu/media/?i=7010964,Predator,Others
ld1-1702983824311-1702983858469-1,Paraliparis,38.3217,-73.4269,1397.92,Atlantic Ocean,http://n2t.net/ark:/65665/3445f126d-0ba3-4f61-a3f9-e88530d35901,Paraliparis blenny,https://collections.nmnh.si.edu/media/?i=16574383,Others,Reef Fish
ld1-1643414195102-1643414215431-1,Entomacrodus williamsi Springer & Fricke,-9.7983,165.088,5,Pacific Ocean,http://n2t.net/ark:/65665/346e4f4f8-66ae-4d74-9c72-91c66eb3defe,Entomacrodus snapper,https://collections.nmnh.si.edu/media/?i=5012449,Others,Pelagic Fish
ld1-1699354710846-1699354743576-0,Opistognathus parvus Smith-Vaniz,-10.2142,166.076,23,Pacific Ocean,http://n2t.net/ark:/65665/3f1bd2e02-aa4c-4791-ba76-01adb6798958,Opistognathus dragonet,https://collections.nmnh.si.edu/media/?i=14891634,Others,Others
ld1-1643414028222-1643414090583-1,Careproctus segaliensis,48.6028,145.292,218,Pacific Ocean,http://n2t.net/ark:/65665/3bb5e516a-9e88-42db-8754-fcffbbc2e083,Careproctus eel,https://collections.nmnh.si.edu/media/?i=5012736,Others,Eel-like Fish
ld1-1643414028222-1643414091759-1,Lionurus cetonuropsis Gilbert & Hubbs,34,137.828,840,Pacific Ocean,http://n2t.net/ark:/65665/32ff84dff-a962-4250-aec1-9e1086ac5691,Lionurus perch,https://collections.nmnh.si.edu/media/?i=5015641,Predator,Others
ld1-1643414028222-1643414090648-0,Careproctus homopterus,48.375,145.725,805,Pacific Ocean,http://n2t.net/ark:/65665/3309c9f8e-fab2-4ecb-9808-0feb24e0cac2,Careproctus perch,https://collections.nmnh.si.edu/media/?i=5012738,Others,Others
ld1-1643414028222-1643414090861-0,Careproctus rastrinus,48.6028,145.292,218,Pacific Ocean,http://n2t.net/ark:/65665/34a50d801-471a-4953-a46f-ce20e449cf93,Careproctus wrasse,https://collections.nmnh.si.edu/media/?i=5012732,Others,Reef Fish
ld1-1643414028222-1643414096619-0,Paraminous quincarinatus,30.2,130.73,154,Pacific Ocean,http://n2t.net/ark:/65665/376193b7b-9a0f-40a5-bca9-045c652b1de1,Paraminous wrasse,https://collections.nmnh.si.edu/media/?i=10023337,Predator,Reef Fish
ld1-1643414028222-1643414090955-0,Careproctus sinensis,38.58,138.68,366,Pacific Ocean,http://n2t.net/ark:/65665/3344b348c-1379-49f1-8485-2c6ed4e7d8da,Careproctus perch,https://collections.nmnh.si.edu/media/?i=5012737,Others,Others
ld1-1643414028222-1643414090724-1,Careproctus trachysoma Gilbert & Burke,43,140.175,748,Pacific Ocean,http://n2t.net/ark:/65665/35347d444-330a-43bd-8132-f2bd7aa9a3c3,Careproctus snapper,https://collections.nmnh.si.edu/media/?i=5012734,Others,Pelagic Fish
ld1-1643414028222-1643414084751-1,Cyclogaster megacephalus,60.1,-171.417,68,Pacific Ocean,http://n2t.net/ark:/65665/3ed0a89f1-1a64-4c3d-93f0-42de82ce8a39,Cyclogaster wrasse,https://collections.nmnh.si.edu/media/?i=5003093,Others,Reef Fish
ld1-1643414028222-1643414091094-1,Careproctus pycnosoma,46.7,151.75,419,Pacific Ocean,http://n2t.net/ark:/65665/3ee4cdb13-8833-457e-a974-0ebbd0a83666,Careproctus wrasse,https://collections.nmnh.si.edu/media/?i=10040423,Others,Reef Fish
ld1-1643414195102-1643414236841-0,Hypoatherina temminckii,12.9339,121.73,1,Pacific Ocean,http://n2t.net/ark:/65665/3a5dec4d8-dfad-47fb-87a8-ce8353c21318,Tropical silverside,https://collections.nmnh.si.edu/media/?i=5002595,Prey,Others
ld1-1643414028222-1643414090633-0,Neobythites unimaculatus Smith & Radcliffe,4.1806,118.66,567,Pacific Ocean,http://n2t.net/ark:/65665/3d1b9d7d4-b371-423a-b2ad-b751f4c5d956,Neobythites snapper,https://collections.nmnh.si.edu/media/?i=13884765,Others,Pelagic Fish
ld1-1643414028222-1643414095515-0,Bathyuroconger fowleri Smith et al.,18.5417,122.02,421,Pacific Ocean,http://n2t.net/ark:/65665/3648f0f8f-782b-402b-8bec-d8c82f4feae7,Bathyuroconger dragonet,https://collections.nmnh.si.edu/media/?i=10149437,Predator,Others
ld1-1643414028222-1643414090851-0,Careproctus mollis,52.9278,173.43,247,Pacific Ocean,http://n2t.net/ark:/65665/3af446268-439c-4da5-9686-134fbeb2554b,Careproctus snapper,https://collections.nmnh.si.edu/media/?i=5012739,Others,Pelagic Fish
ld1-1643414028222-1643414082562-1,Congrina gracilior Ginsburg,28.6,-85.5583,203,Atlantic Ocean,http://n2t.net/ark:/65665/3d1e43f8e-2a42-41ad-bceb-4461dd8e2c23,Congrina snapper,https://collections.nmnh.si.edu/media/?i=5015094,Predator,Pelagic Fish
ld1-1643414028222-1643414094363-0,Pseudoscopelus microps,-4.7306,121.39,1280,Pacific Ocean,http://n2t.net/ark:/65665/3d14ca316-2f25-4376-8f38-755fd0675744,Pseudoscopelus eel,https://collections.nmnh.si.edu/media/?i=5009935,Predator,Eel-like Fish
ld1-1643413067249-1643413069477-0,Ophichthus polyophthalmus,-17.4826,-149.9,30,Pacific Ocean,http://n2t.net/ark:/65665/30c92a588-a356-4f94-b643-75d91bd47309,Ophichthus snapper,https://collections.nmnh.si.edu/media/?i=11912551,Predator,Pelagic Fish
ld1-1643413067249-1643413069289-0,Uropterygius xanthopterus,-17.4825,-149.883,15,Pacific Ocean,http://n2t.net/ark:/65665/30d3b6eeb-6fa1-4bb6-80c8-bffc166ff628,Uropterygius eel,https://collections.nmnh.si.edu/media/?i=11912116,Predator,Eel-like Fish
ld1-1643413067249-1643413069670-0,Himantura fai,-17.5892,-149.858,12,Pacific Ocean,http://n2t.net/ark:/65665/3a8264db3-f07b-4174-a245-b443ff6f6063,Himantura wrasse,https://collections.nmnh.si.edu/media/?i=11912727,Predator,Reef Fish
ld1-1643413067249-1643413069337-0,Leptoscarus vaigiensis,-17.4818,-149.862,2,Pacific Ocean,http://n2t.net/ark:/65665/35ab74f2f-ed6d-4d56-9e30-6f424babe52d,Leptoscarus wrasse,https://collections.nmnh.si.edu/media/?i=11912800,Others,Reef Fish
ld1-1643413067249-1643413069867-0,Polydactylus plebeius,-17.5784,-149.873,0.5,Pacific Ocean,http://n2t.net/ark:/65665/3a60181f9-9c17-4f3d-8403-ca97ec254d50,Polydactylus perch,https://collections.nmnh.si.edu/media/?i=11912496,Prey,Others
ld1-1643413067249-1643413069516-0,Pseudocoris aurantiofasciatus,-17.4922,-149.925,33,Pacific Ocean,http://n2t.net/ark:/65665/3fb6ec365-fc46-4802-8f8b-e0ea006bab05,Pseudocoris eel,https://collections.nmnh.si.edu/media/?i=11912755,Prey,Eel-like Fish
ld1-1643413067249-1643413071057-0,Ariosoma bowersi,21.4614,-157.834,1,Pacific Ocean,http://n2t.net/ark:/65665/37bc8624a-19f3-47f1-83e1-cbc5b7bfae1c,Ariosoma goby,https://collections.nmnh.si.edu/media/?i=12307354,Predator,Reef Fish
ld1-1643413067249-1643413071261-0,Chaetodon,21.4614,-157.834,1,Pacific Ocean,http://n2t.net/ark:/65665/33e2f224e-6e25-46d1-8762-5d2d6cd92ad0,Chaetodon perch,https://collections.nmnh.si.edu/media/?i=12307298,Others,Others
ld1-1643413067249-1643413069395-0,Synanceia verrucosa,-17.5784,-149.873,0.5,Pacific Ocean,http://n2t.net/ark:/65665/32fde9170-1e86-413e-a2ca-0dae829da560,Synanceia fish,https://collections.nmnh.si.edu/media/?i=11912497,Predator,Others
ld1-1643413067249-1643413069418-0,Gymnothorax richardsonii,-17.5784,-149.873,0.5,Pacific Ocean,http://n2t.net/ark:/65665/3bfc0435c-0a78-4941-882a-9fc41ac22f63,Gymnothorax dragonet,https://collections.nmnh.si.edu/media/?i=11912501,Predator,Others
ld1-1643413067249-1643413071050-0,Entomacrodus strasburgi Springer,21.4758,-157.799,1,Pacific Ocean,http://n2t.net/ark:/65665/32e032b8e-ae35-4b90-8d87-069fc47cf42f,Entomacrodus goby,https://collections.nmnh.si.edu/media/?i=12307456,Others,Reef Fish
ld1-1643413067249-1643413069229-0,Sicyopterus pugnans,-17.5206,-149.762,30,Pacific Ocean,http://n2t.net/ark:/65665/304ba58ff-924a-4d9c-95ae-559228abf640,Sicyopterus wrasse,https://collections.nmnh.si.edu/media/?i=11912785,Prey,Reef Fish
ld1-1649160276486-1649160326836-0,Ancylopsetta ommata,34.9462,-75.7949,26,Atlantic Ocean,http://n2t.net/ark:/65665/39d78a6f6-41bb-4ac1-8ef3-46bc5e4c51fc,Ancylopsetta blenny,https://collections.nmnh.si.edu/media/?i=15847635,Predator,Reef Fish
ld1-1643413067249-1643413071114-0,Omobranchus obliquus,21.4614,-157.834,1,Pacific Ocean,http://n2t.net/ark:/65665/352bcc39b-5c3e-41fd-9ccd-b2463b0fc13a,Omobranchus goby,https://collections.nmnh.si.edu/media/?i=12307299,Others,Reef Fish
ld1-1643413067249-1643413084244-1,Gymnothorax marshallensis,-14.3476,-178.074,5,Pacific Ocean,http://n2t.net/ark:/65665/39c568024-bc17-41f5-91ff-26afea185d38,Gymnothorax goby,https://collections.nmnh.si.edu/media/?i=13315760,Predator,Reef Fish
ld1-1643413067249-1643413071170-0,Tilapia,21.4614,-157.834,1,Pacific Ocean,http://n2t.net/ark:/65665/35b195003-9f6d-4a65-96f2-9c9d8def831f,Tilapia fish,https://collections.nmnh.si.edu/media/?i=12307234,Others,Others
ld1-1643413067249-1643413069709-0,Carangoides orthogrammus,-17.4826,-149.9,30,Pacific Ocean,http://n2t.net/ark:/65665/3e2298402-dbcf-4dba-ba8a-6bf873e76355,Carangoides wrasse,https://collections.nmnh.si.edu/media/?i=11912541,Predator,Reef Fish
ld1-1643413067249-1643413069302-0,Schismorhynchus labialis,-17.4861,-149.877,10,Pacific Ocean,http://n2t.net/ark:/65665/3b142071e-9098-49ce-95b6-b550c6d460a4,Schismorhynchus fish,https://collections.nmnh.si.edu/media/?i=11912644,Predator,Others
ld1-1643413067249-1643413069665-0,Lates calcarifer,-17.5133,-149.85,2,Pacific Ocean,http://n2t.net/ark:/65665/3fea42b26-b34e-4be6-8613-f4850dd95c9a,Barramundi,https://collections.nmnh.si.edu/media/?i=11912603,Predator,Others
ld1-1643413067249-1643413069345-0,Fusigobius humeralis,-17.5027,-149.925,1.7,Pacific Ocean,http://n2t.net/ark:/65665/3d0c15057-d996-4122-a3cf-339b806fab1f,Fusigobius perch,https://collections.nmnh.si.edu/media/?i=11912329,Prey,Others
ld1-1643412988961-1643412991345-1,Gobiesox barbatulus ?,12.2529,-69.0364,2,Atlantic Ocean,http://n2t.net/ark:/65665/3248cc719-bda5-4666-bbfe-6634173f3d0c,Gobiesox eel,https://collections.nmnh.si.edu/media/?i=10163928,Others,Eel-like Fish
ld1-1643412988961-1643413020304-0,Apogon rubrifuscus,-16.5933,-154.664,8,Pacific Ocean,http://n2t.net/ark:/65665/354c67218-996e-4931-bc5b-bd5eb21d5955,Apogon blenny,https://collections.nmnh.si.edu/media/?i=10824599,Prey,Reef Fish
